run_id,episode,reward,epsilon,alpha,gamma
c35f1a72-de64-436f-bd0d-db8ede14549f,182,870,0.3995984329713264,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,183,807,0.3976004408064698,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,184,921,0.39561243860243744,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,185,1020,0.3936343764094253,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,186,913,0.39166620452737816,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,187,966,0.3897078735047413,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,188,953,0.3877593341372176,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,189,1022,0.3858205374665315,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,190,878,0.38389143477919885,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,191,1047,0.3819719776053028,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,192,748,0.3800621177172763,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,193,985,0.37816180712868996,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,194,1001,0.37627099809304654,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,195,1044,0.3743896431025813,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,196,896,0.37251769488706843,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,197,837,0.3706551064126331,0.1,0.95
