run_id,episode,reward,epsilon,alpha,gamma
e1510a9d-7f19-4599-8631-7a6773e68b8d,30,933,0.7323033696543974,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,31,940,0.7249803359578534,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,32,883,0.7177305325982748,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,33,1003,0.7105532272722921,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,34,912,0.7034476949995692,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,35,883,0.6964132180495735,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,36,972,0.6894490858690777,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,37,1062,0.682554595010387,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,38,958,0.6757290490602831,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,39,900,0.6689717585696803,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,40,1025,0.6622820409839835,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,41,921,0.6556592205741436,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,42,996,0.6491026283684022,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,43,791,0.6426116020847181,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,44,860,0.6361854860638709,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,45,909,0.6298236312032323,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,46,958,0.6235253948912,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,47,827,0.617290140942288,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,48,630,0.6111172395328651,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,49,1021,0.6050060671375365,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,50,956,0.5989560064661611,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,51,1103,0.5929664464014994,0.2,0.99
